Tick,Step,DateTime,AgentReturningForItem,Aggression,DelayTime,Empathy,EvacueeHasStartedMoving,ForgotAnItem,FoundDistressedAgent,FoundHelp,Health,Helping,IsConscious,IsLeader,LeaderHasReachedExit,Leadership,Mobility,ReachedDistressedAgent,ReturningWithGroupForItem,ReturningWithGroupToHelp,RiskLevel,Strength,X,Y,ID
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.6314028281580282,False,False,False,False,68,False,True,False,False,0.4729922356126728,1,False,False,False,11,0.9601845308380498,102,86,44ebbb00-6bf6-4f25-ab78-02e368ad0ace
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.6480053089666793,False,False,False,False,64,False,True,False,False,0.26677872800243707,1,False,False,False,15,0.4835282647409317,62,57,c3abace2-f645-442b-bb9b-e662551482f0
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.1020202451758756,False,False,False,False,92,False,True,False,False,0.8366352071118948,1,False,False,False,14,0.9566662388732801,64,39,c9a50298-d57b-48ea-a69e-f738dd7e6448
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.48819239514404844,False,False,False,False,79,False,True,False,False,0.8807865460180976,1,False,False,False,14,0.904385755075925,70,57,19aa7f20-1852-4c74-8e63-ea4f485e8c70
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.16710493433619222,False,False,False,False,88,False,True,False,False,0.8894199425110801,1,False,False,False,12,0.006782931082869981,83,35,85874e45-eda7-48cd-a750-916c8f42f0fd
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.3728383223622048,False,False,False,False,64,False,True,False,False,0.418171400700054,1,False,False,False,12,0.5959966877441548,65,22,6c77b564-adc9-49f1-99c9-a20d104ed277
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.6316668281690355,False,False,False,False,96,False,True,False,False,0.27153505343451934,1,False,False,False,15,0.8738887117809423,52,76,3100e193-53fa-4177-b65c-42e32544f486
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.158232311411296,False,False,False,False,79,False,True,False,False,0.25366988122704903,1,False,False,False,15,0.19662758161210991,94,54,d6bfbe27-2abc-4cda-abab-afe5654a4b61
1,1,2023-10-20T19:32:35.9059220+02:00,False,2,0,0.6314028281580282,False,False,False,False,68,False,True,False,False,0.4729922356126728,1,False,False,False,11,0.9601845308380498,102,86,44ebbb00-6bf6-4f25-ab78-02e368ad0ace
1,1,2023-10-20T19:32:35.9059220+02:00,False,2,0,0.6480053089666793,False,False,False,False,64,False,True,False,False,0.26677872800243707,1,False,False,False,15,0.4835282647409317,62,57,c3abace2-f645-442b-bb9b-e662551482f0
