Tick,Step,DateTime,AgentReturningForItem,Aggression,DelayTime,Empathy,EvacueeHasStartedMoving,ForgotAnItem,FoundDistressedAgent,FoundHelp,Health,Helping,IsConscious,IsLeader,LeaderHasReachedExit,Leadership,Mobility,ReachedDistressedAgent,ReturningWithGroupForItem,ReturningWithGroupToHelp,RiskLevel,Strength,X,Y,ID
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.30023814280502625,False,False,False,False,76,False,True,False,False,0.4330388843688415,2,False,False,False,3,0.7553074147546303,52,65,c2949ca9-073c-403c-a176-1c23712635cd
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.31925912127225664,False,False,False,False,79,False,True,False,False,0.7097235801502849,2,False,False,False,0,0.8263011293569112,60,17,d30fefac-34ec-40fd-ae74-041304b897ab
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.3186215998465832,False,False,False,False,98,False,True,False,False,0.9386819662407142,2,False,False,False,0,0.756460714562011,110,25,ad70038b-8aaf-43a3-9df3-4a760897f18e
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.6228637517769002,False,False,False,False,82,False,True,False,False,0.8625776359923152,2,False,False,False,1,0.7807837251028545,37,70,c89062f2-50c2-4f8c-8e74-4e9b1a9a750a
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.007910026360031464,False,False,False,False,64,False,True,False,False,0.9642693161442529,2,False,False,False,1,0.9157808417294376,60,27,46a63e47-951c-44f4-9cae-52007c26803c
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.6840453349720043,False,False,False,False,86,False,True,False,False,0.2993581880117887,2,False,False,False,1,0.07793210883563084,88,69,839ff034-86ee-454b-a446-6c4289678f52
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.3326131778156739,False,False,False,False,84,False,True,False,False,0.7469327366669356,2,False,False,False,1,0.24488183256040563,1,80,8f6343a4-2910-4382-91bc-74bf99204aed
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.30023814280502625,True,False,False,False,76,False,True,False,False,0.4330388843688415,2,False,False,False,3,0.7553074147546303,52,65,c2949ca9-073c-403c-a176-1c23712635cd
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.31925912127225664,True,False,False,False,79,False,True,True,False,0.7097235801502849,2,False,False,False,0,0.8263011293569112,60,17,d30fefac-34ec-40fd-ae74-041304b897ab
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.3186215998465832,True,False,False,False,98,False,True,True,False,0.9386819662407142,2,False,False,False,0,0.756460714562011,110,25,ad70038b-8aaf-43a3-9df3-4a760897f18e
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,29,0.6228637517769002,True,True,False,False,82,False,True,True,False,0.8625776359923152,2,False,False,False,1,0.7807837251028545,37,70,c89062f2-50c2-4f8c-8e74-4e9b1a9a750a
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.007910026360031464,False,False,False,False,64,False,True,False,False,0.9642693161442529,2,False,False,False,1,0.9157808417294376,60,27,46a63e47-951c-44f4-9cae-52007c26803c
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.6840453349720043,False,False,False,False,86,False,True,False,False,0.2993581880117887,2,False,False,False,1,0.07793210883563084,88,69,839ff034-86ee-454b-a446-6c4289678f52
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.3326131778156739,False,False,False,False,84,False,True,False,False,0.7469327366669356,2,False,False,False,1,0.24488183256040563,1,80,8f6343a4-2910-4382-91bc-74bf99204aed
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.30023814280502625,True,False,False,False,76,False,True,False,False,0.4330388843688415,2,False,False,False,3,0.7553074147546303,52,65,c2949ca9-073c-403c-a176-1c23712635cd
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.31925912127225664,True,False,False,False,79,False,True,True,False,0.7097235801502849,2,False,False,False,0,0.8263011293569112,60,17,d30fefac-34ec-40fd-ae74-041304b897ab
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.3186215998465832,True,False,False,False,98,False,True,True,False,0.9386819662407142,2,False,False,False,0,0.756460714562011,110,25,ad70038b-8aaf-43a3-9df3-4a760897f18e
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,29,0.6228637517769002,True,True,False,False,82,False,True,True,False,0.8625776359923152,2,False,False,False,1,0.7807837251028545,37,70,c89062f2-50c2-4f8c-8e74-4e9b1a9a750a
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,46,0.007910026360031464,True,True,False,False,64,False,True,True,False,0.9642693161442529,2,False,False,False,1,0.9157808417294376,60,27,46a63e47-951c-44f4-9cae-52007c26803c
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.6840453349720043,True,False,False,False,86,False,True,False,False,0.2993581880117887,2,False,False,False,1,0.07793210883563084,88,69,839ff034-86ee-454b-a446-6c4289678f52
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.3326131778156739,True,False,False,False,84,False,True,False,False,0.7469327366669356,2,False,False,False,1,0.24488183256040563,1,80,8f6343a4-2910-4382-91bc-74bf99204aed
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.30023814280502625,True,False,False,False,76,False,True,False,False,0.4330388843688415,2,False,False,False,3,0.7553074147546303,52,65,c2949ca9-073c-403c-a176-1c23712635cd
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.31925912127225664,True,False,False,False,79,False,True,True,False,0.7097235801502849,2,False,False,False,0,0.8263011293569112,60,17,d30fefac-34ec-40fd-ae74-041304b897ab
