Tick,Step,DateTime,AgentReturningForItem,Aggression,DelayTime,Empathy,EvacueeHasStartedMoving,ForgotAnItem,FoundDistressedAgent,FoundHelp,Health,Helping,IsConscious,IsLeader,LeaderHasReachedExit,Leadership,Mobility,ReachedDistressedAgent,ReturningWithGroupForItem,ReturningWithGroupToHelp,RiskLevel,Strength,X,Y,ID
22,22,2023-10-20T19:32:56.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,76,33,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
23,23,2023-10-20T19:32:57.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,62,991635f6-b880-4e02-8586-5cdfa06bbb2d
23,23,2023-10-20T19:32:57.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,96,62,7eed3587-db7e-4433-bb91-217dae79ab44
23,23,2023-10-20T19:32:57.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,76,33,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
24,24,2023-10-20T19:32:58.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,63,991635f6-b880-4e02-8586-5cdfa06bbb2d
24,24,2023-10-20T19:32:58.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,96,61,7eed3587-db7e-4433-bb91-217dae79ab44
24,24,2023-10-20T19:32:58.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,75,34,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
25,25,2023-10-20T19:32:59.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,63,991635f6-b880-4e02-8586-5cdfa06bbb2d
25,25,2023-10-20T19:32:59.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,96,61,7eed3587-db7e-4433-bb91-217dae79ab44
25,25,2023-10-20T19:32:59.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,75,34,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
26,26,2023-10-20T19:33:00.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,64,991635f6-b880-4e02-8586-5cdfa06bbb2d
26,26,2023-10-20T19:33:00.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,96,60,7eed3587-db7e-4433-bb91-217dae79ab44
26,26,2023-10-20T19:33:00.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,75,33,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
27,27,2023-10-20T19:33:01.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,64,991635f6-b880-4e02-8586-5cdfa06bbb2d
27,27,2023-10-20T19:33:01.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,96,60,7eed3587-db7e-4433-bb91-217dae79ab44
27,27,2023-10-20T19:33:01.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,75,33,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
28,28,2023-10-20T19:33:02.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,64,991635f6-b880-4e02-8586-5cdfa06bbb2d
28,28,2023-10-20T19:33:02.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,95,59,7eed3587-db7e-4433-bb91-217dae79ab44
28,28,2023-10-20T19:33:02.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,74,33,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
29,29,2023-10-20T19:33:03.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,64,991635f6-b880-4e02-8586-5cdfa06bbb2d
29,29,2023-10-20T19:33:03.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,95,59,7eed3587-db7e-4433-bb91-217dae79ab44
29,29,2023-10-20T19:33:03.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,74,33,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
30,30,2023-10-20T19:33:04.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,64,991635f6-b880-4e02-8586-5cdfa06bbb2d
30,30,2023-10-20T19:33:04.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,94,58,7eed3587-db7e-4433-bb91-217dae79ab44
30,30,2023-10-20T19:33:04.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,74,34,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
31,31,2023-10-20T19:33:05.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,58,64,991635f6-b880-4e02-8586-5cdfa06bbb2d
31,31,2023-10-20T19:33:05.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,94,58,7eed3587-db7e-4433-bb91-217dae79ab44
31,31,2023-10-20T19:33:05.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,74,34,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
32,32,2023-10-20T19:33:06.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,59,65,991635f6-b880-4e02-8586-5cdfa06bbb2d
32,32,2023-10-20T19:33:06.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,93,57,7eed3587-db7e-4433-bb91-217dae79ab44
32,32,2023-10-20T19:33:06.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,74,35,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
33,33,2023-10-20T19:33:07.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,59,65,991635f6-b880-4e02-8586-5cdfa06bbb2d
33,33,2023-10-20T19:33:07.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,93,57,7eed3587-db7e-4433-bb91-217dae79ab44
33,33,2023-10-20T19:33:07.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,74,35,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
34,34,2023-10-20T19:33:08.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,60,66,991635f6-b880-4e02-8586-5cdfa06bbb2d
34,34,2023-10-20T19:33:08.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,92,56,7eed3587-db7e-4433-bb91-217dae79ab44
34,34,2023-10-20T19:33:08.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,73,36,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
35,35,2023-10-20T19:33:09.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,60,66,991635f6-b880-4e02-8586-5cdfa06bbb2d
35,35,2023-10-20T19:33:09.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,92,56,7eed3587-db7e-4433-bb91-217dae79ab44
35,35,2023-10-20T19:33:09.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,73,36,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
36,36,2023-10-20T19:33:10.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,61,67,991635f6-b880-4e02-8586-5cdfa06bbb2d
36,36,2023-10-20T19:33:10.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,91,55,7eed3587-db7e-4433-bb91-217dae79ab44
36,36,2023-10-20T19:33:10.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,72,37,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
37,37,2023-10-20T19:33:11.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,61,67,991635f6-b880-4e02-8586-5cdfa06bbb2d
37,37,2023-10-20T19:33:11.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,91,55,7eed3587-db7e-4433-bb91-217dae79ab44
37,37,2023-10-20T19:33:11.9059220+02:00,False,0,60,0.7657375652040341,True,True,False,False,68,False,True,False,False,0.3390710953940248,2,False,False,False,11,0.5049913177589016,72,37,3ce6f1b1-8037-4c07-adfb-d919a55fafb0
38,38,2023-10-20T19:33:12.9059220+02:00,False,0,0,0.2442632375657533,True,False,False,False,90,False,True,False,False,0.151225621732324,2,False,False,False,14,0.4104280736564567,60,67,991635f6-b880-4e02-8586-5cdfa06bbb2d
38,38,2023-10-20T19:33:12.9059220+02:00,False,0,0,0.6968540364833519,True,False,False,False,50,False,True,True,False,0.9613159139201225,2,False,False,False,15,0.13192253737932869,90,54,7eed3587-db7e-4433-bb91-217dae79ab44
