Tick,Step,DateTime,AgentReturningForItem,Aggression,DelayTime,Empathy,EvacueeHasStartedMoving,ForgotAnItem,FoundDistressedAgent,FoundHelp,Health,Helping,IsConscious,IsLeader,LeaderHasReachedExit,Leadership,Mobility,ReachedDistressedAgent,ReturningWithGroupForItem,ReturningWithGroupToHelp,RiskLevel,Strength,X,Y,ID
0,0,2023-10-20T19:32:34.9059220+02:00,False,2,0,0.8810409346170027,False,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
1,1,2023-10-20T19:32:35.9059220+02:00,False,2,0,0.8810409346170027,False,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
2,2,2023-10-20T19:32:36.9059220+02:00,False,2,0,0.8810409346170027,False,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
3,3,2023-10-20T19:32:37.9059220+02:00,False,2,0,0.8810409346170027,False,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
4,4,2023-10-20T19:32:38.9059220+02:00,False,2,0,0.8810409346170027,False,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
5,5,2023-10-20T19:32:39.9059220+02:00,False,2,0,0.8810409346170027,False,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
6,6,2023-10-20T19:32:40.9059220+02:00,False,2,0,0.8810409346170027,False,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
7,7,2023-10-20T19:32:41.9059220+02:00,False,2,0,0.8810409346170027,True,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
8,8,2023-10-20T19:32:42.9059220+02:00,False,2,0,0.8810409346170027,True,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,113,26,21cc64ed-3790-4e9a-b43b-c25d944196af
9,9,2023-10-20T19:32:43.9059220+02:00,False,2,0,0.8810409346170027,True,False,False,False,96,False,True,False,False,0.2589813914524479,1,False,False,False,6,0.978787766686495,112,25,21cc64ed-3790-4e9a-b43b-c25d944196af
