Tick,Step,DateTime,AgentReturningForItem,Aggression,DelayTime,Empathy,EvacueeHasStartedMoving,ForgotAnItem,FoundDistressedAgent,FoundHelp,Health,Helping,IsConscious,IsLeader,LeaderHasReachedExit,Leadership,Mobility,ReachedDistressedAgent,ReturningWithGroupForItem,ReturningWithGroupToHelp,RiskLevel,Strength,X,Y,ID
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.7516537640285601,False,False,False,False,82,False,True,False,False,0.26751447531187766,1,False,False,False,11,0.08432654282957608,78,80,6ffab793-2ddc-440e-939b-723fdbeee315
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.6877756307469257,False,False,False,False,75,False,True,False,False,0.8037283344995602,1,False,False,False,11,0.8610002658000185,56,61,4c95211d-883b-4cd9-b8fc-dc912a71e752
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.505646759717329,False,False,False,False,88,False,True,False,False,0.008704208038691985,1,False,False,False,10,0.46300300680613715,51,10,69324942-1ffa-4423-9ea6-ff2539ef33b4
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.09481715142823499,False,False,False,False,80,False,True,False,False,0.13331667016567617,1,False,False,False,14,0.6855003726427134,36,47,c7b7ecff-f70e-46d1-8b84-7f6f89bd8af2
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.09384876252251761,False,False,False,False,87,False,True,False,False,0.2602941962940356,1,False,False,False,13,0.6410571228529957,61,50,58e122e2-ea0b-41e5-bf05-acff2352f453
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.3968624495767322,False,False,False,False,55,False,True,False,False,0.0007755366882614689,1,False,False,False,12,0.019118247061917892,111,12,448b64af-1574-4610-8964-e0caaf49ccf8
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.5219860230379315,False,False,False,False,82,False,True,False,False,0.317933636301573,1,False,False,False,10,0.6345530520962702,7,66,747c1699-e976-4637-b7fc-d78a65c71052
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.5985147713679718,False,False,False,False,80,False,True,False,False,0.850643039991045,1,False,False,False,13,0.4110286821188629,45,16,e649bea3-b6ba-4250-8588-65642d9a02a2
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.7516537640285601,False,False,False,False,82,False,True,False,False,0.26751447531187766,1,False,False,False,11,0.08432654282957608,78,80,6ffab793-2ddc-440e-939b-723fdbeee315
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.6877756307469257,False,False,False,False,75,False,True,False,False,0.8037283344995602,1,False,False,False,11,0.8610002658000185,56,61,4c95211d-883b-4cd9-b8fc-dc912a71e752
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.505646759717329,False,False,False,False,88,False,True,False,False,0.008704208038691985,1,False,False,False,10,0.46300300680613715,51,10,69324942-1ffa-4423-9ea6-ff2539ef33b4
