Tick,Step,DateTime,AgentReturningForItem,Aggression,DelayTime,Empathy,EvacueeHasStartedMoving,ForgotAnItem,FoundDistressedAgent,FoundHelp,Health,Helping,IsConscious,IsLeader,LeaderHasReachedExit,Leadership,Mobility,ReachedDistressedAgent,ReturningWithGroupForItem,ReturningWithGroupToHelp,RiskLevel,Strength,X,Y,ID
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.14639728742554625,False,False,False,False,91,False,True,False,False,0.1783549825789682,2,False,False,False,8,0.7449430182520851,68,64,d20e77eb-c9f7-4343-bb0e-cf13f5281ff7
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.30974476968492815,False,False,False,False,64,False,True,False,False,0.12701907543777258,2,False,False,False,9,0.42052130585398173,50,53,449c98c8-14ef-4f82-8343-176b8a979e87
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.029356595388121076,False,False,False,False,97,False,True,False,False,0.25403710648364997,2,False,False,False,9,0.3571131409393209,94,66,e69bf833-dac3-4bcc-82e5-b6dcf470b774
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.3240947036593912,False,False,False,False,60,False,True,False,False,0.36369379508565813,2,False,False,False,8,0.3618256111157756,33,83,8816af27-a3d5-4a12-86a3-f7bd4d829868
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.17656723373594518,False,False,False,False,86,False,True,False,False,0.40850053683057774,2,False,False,False,8,0.2672102829060987,38,84,1e64eff2-81c7-439e-9ce2-837f948bf4c8
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.36363603919712617,False,False,False,False,68,False,True,False,False,0.02663745234322812,2,False,False,False,10,0.9580331145922492,99,16,b9b07508-1d43-41d2-b69c-ba1e99211069
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.34847638141075643,False,False,False,False,99,False,True,False,False,0.4955244909761556,2,False,False,False,5,0.880077028136039,70,40,29cb125b-630b-4dae-9e1e-b62956dfbce8
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.5665059697542875,False,False,False,False,63,False,True,False,False,0.17656025409180354,2,False,False,False,6,0.6923966583223955,17,81,1d9e6420-6c7f-44f1-a492-001ed6feaa0c
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.14639728742554625,False,False,False,False,91,False,True,False,False,0.1783549825789682,2,False,False,False,8,0.7449430182520851,68,64,d20e77eb-c9f7-4343-bb0e-cf13f5281ff7
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.30974476968492815,False,False,False,False,64,False,True,False,False,0.12701907543777258,2,False,False,False,9,0.42052130585398173,50,53,449c98c8-14ef-4f82-8343-176b8a979e87
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.029356595388121076,False,False,False,False,97,False,True,False,False,0.25403710648364997,2,False,False,False,9,0.3571131409393209,94,66,e69bf833-dac3-4bcc-82e5-b6dcf470b774
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.3240947036593912,True,False,False,False,60,False,True,False,False,0.36369379508565813,2,False,False,False,8,0.3618256111157756,33,83,8816af27-a3d5-4a12-86a3-f7bd4d829868
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.17656723373594518,False,False,False,False,86,False,True,False,False,0.40850053683057774,2,False,False,False,8,0.2672102829060987,38,84,1e64eff2-81c7-439e-9ce2-837f948bf4c8
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.36363603919712617,False,False,False,False,68,False,True,False,False,0.02663745234322812,2,False,False,False,10,0.9580331145922492,99,16,b9b07508-1d43-41d2-b69c-ba1e99211069
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.34847638141075643,False,False,False,False,99,False,True,False,False,0.4955244909761556,2,False,False,False,5,0.880077028136039,70,40,29cb125b-630b-4dae-9e1e-b62956dfbce8
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.5665059697542875,False,False,False,False,63,False,True,False,False,0.17656025409180354,2,False,False,False,6,0.6923966583223955,17,81,1d9e6420-6c7f-44f1-a492-001ed6feaa0c
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.14639728742554625,False,False,False,False,91,False,True,False,False,0.1783549825789682,2,False,False,False,8,0.7449430182520851,68,64,d20e77eb-c9f7-4343-bb0e-cf13f5281ff7
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,31,0.30974476968492815,True,True,False,False,64,False,True,False,False,0.12701907543777258,2,False,False,False,9,0.42052130585398173,50,53,449c98c8-14ef-4f82-8343-176b8a979e87
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.029356595388121076,False,False,False,False,97,False,True,False,False,0.25403710648364997,2,False,False,False,9,0.3571131409393209,94,66,e69bf833-dac3-4bcc-82e5-b6dcf470b774
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.3240947036593912,True,False,False,False,60,False,True,False,False,0.36369379508565813,2,False,False,False,8,0.3618256111157756,33,83,8816af27-a3d5-4a12-86a3-f7bd4d829868
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.17656723373594518,False,False,False,False,86,False,True,False,False,0.40850053683057774,2,False,False,False,8,0.2672102829060987,38,84,1e64eff2-81c7-439e-9ce2-837f948bf4c8
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.36363603919712617,False,False,False,False,68,False,True,False,False,0.02663745234322812,2,False,False,False,10,0.9580331145922492,99,16,b9b07508-1d43-41d2-b69c-ba1e99211069
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.34847638141075643,False,False,False,False,99,False,True,False,False,0.4955244909761556,2,False,False,False,5,0.880077028136039,70,40,29cb125b-630b-4dae-9e1e-b62956dfbce8
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.5665059697542875,False,False,False,False,63,False,True,False,False,0.17656025409180354,2,False,False,False,6,0.6923966583223955,17,81,1d9e6420-6c7f-44f1-a492-001ed6feaa0c
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.14639728742554625,False,False,False,False,91,False,True,False,False,0.1783549825789682,2,False,False,False,8,0.7449430182520851,68,64,d20e77eb-c9f7-4343-bb0e-cf13f5281ff7
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,31,0.30974476968492815,True,True,False,False,64,False,True,False,False,0.12701907543777258,2,False,False,False,9,0.42052130585398173,50,53,449c98c8-14ef-4f82-8343-176b8a979e87
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.029356595388121076,False,False,False,False,97,False,True,False,False,0.25403710648364997,2,False,False,False,9,0.3571131409393209,94,66,e69bf833-dac3-4bcc-82e5-b6dcf470b774
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.3240947036593912,True,False,False,False,60,False,True,False,False,0.36369379508565813,2,False,False,False,8,0.3618256111157756,33,83,8816af27-a3d5-4a12-86a3-f7bd4d829868
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.17656723373594518,False,False,False,False,86,False,True,False,False,0.40850053683057774,2,False,False,False,8,0.2672102829060987,38,84,1e64eff2-81c7-439e-9ce2-837f948bf4c8
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.36363603919712617,False,False,False,False,68,False,True,False,False,0.02663745234322812,2,False,False,False,10,0.9580331145922492,99,16,b9b07508-1d43-41d2-b69c-ba1e99211069
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.34847638141075643,False,False,False,False,99,False,True,False,False,0.4955244909761556,2,False,False,False,5,0.880077028136039,70,40,29cb125b-630b-4dae-9e1e-b62956dfbce8
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.5665059697542875,False,False,False,False,63,False,True,False,False,0.17656025409180354,2,False,False,False,6,0.6923966583223955,17,81,1d9e6420-6c7f-44f1-a492-001ed6feaa0c
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.14639728742554625,False,False,False,False,91,False,True,False,False,0.1783549825789682,2,False,False,False,8,0.7449430182520851,68,64,d20e77eb-c9f7-4343-bb0e-cf13f5281ff7
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,31,0.30974476968492815,True,True,False,False,64,False,True,False,False,0.12701907543777258,2,False,False,False,9,0.42052130585398173,50,53,449c98c8-14ef-4f82-8343-176b8a979e87
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.029356595388121076,False,False,False,False,97,False,True,False,False,0.25403710648364997,2,False,False,False,9,0.3571131409393209,94,66,e69bf833-dac3-4bcc-82e5-b6dcf470b774
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.3240947036593912,True,False,False,False,60,False,True,False,False,0.36369379508565813,2,False,False,False,8,0.3618256111157756,34,82,8816af27-a3d5-4a12-86a3-f7bd4d829868
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.17656723373594518,False,False,False,False,86,False,True,False,False,0.40850053683057774,2,False,False,False,8,0.2672102829060987,38,84,1e64eff2-81c7-439e-9ce2-837f948bf4c8
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.36363603919712617,False,False,False,False,68,False,True,False,False,0.02663745234322812,2,False,False,False,10,0.9580331145922492,99,16,b9b07508-1d43-41d2-b69c-ba1e99211069
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.34847638141075643,False,False,False,False,99,False,True,False,False,0.4955244909761556,2,False,False,False,5,0.880077028136039,70,40,29cb125b-630b-4dae-9e1e-b62956dfbce8
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.5665059697542875,False,False,False,False,63,False,True,False,False,0.17656025409180354,2,False,False,False,6,0.6923966583223955,17,81,1d9e6420-6c7f-44f1-a492-001ed6feaa0c
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.14639728742554625,False,False,False,False,91,False,True,False,False,0.1783549825789682,2,False,False,False,8,0.7449430182520851,68,64,d20e77eb-c9f7-4343-bb0e-cf13f5281ff7
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,31,0.30974476968492815,True,True,False,False,64,False,True,False,False,0.12701907543777258,2,False,False,False,9,0.42052130585398173,50,53,449c98c8-14ef-4f82-8343-176b8a979e87
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.029356595388121076,False,False,False,False,97,False,True,False,False,0.25403710648364997,2,False,False,False,9,0.3571131409393209,94,66,e69bf833-dac3-4bcc-82e5-b6dcf470b774
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.3240947036593912,True,False,False,False,60,False,True,False,False,0.36369379508565813,2,False,False,False,8,0.3618256111157756,34,82,8816af27-a3d5-4a12-86a3-f7bd4d829868
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.17656723373594518,False,False,False,False,86,False,True,False,False,0.40850053683057774,2,False,False,False,8,0.2672102829060987,38,84,1e64eff2-81c7-439e-9ce2-837f948bf4c8
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.36363603919712617,False,False,False,False,68,False,True,False,False,0.02663745234322812,2,False,False,False,10,0.9580331145922492,99,16,b9b07508-1d43-41d2-b69c-ba1e99211069
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.34847638141075643,False,False,False,False,99,False,True,False,False,0.4955244909761556,2,False,False,False,5,0.880077028136039,70,40,29cb125b-630b-4dae-9e1e-b62956dfbce8
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.5665059697542875,False,False,False,False,63,False,True,False,False,0.17656025409180354,2,False,False,False,6,0.6923966583223955,17,81,1d9e6420-6c7f-44f1-a492-001ed6feaa0c
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,0,0.14639728742554625,False,False,False,False,91,False,True,False,False,0.1783549825789682,2,False,False,False,8,0.7449430182520851,68,64,d20e77eb-c9f7-4343-bb0e-cf13f5281ff7
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,31,0.30974476968492815,True,True,False,False,64,False,True,False,False,0.12701907543777258,2,False,False,False,9,0.42052130585398173,49,54,449c98c8-14ef-4f82-8343-176b8a979e87
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,0,0.029356595388121076,False,False,False,False,97,False,True,False,False,0.25403710648364997,2,False,False,False,9,0.3571131409393209,94,66,e69bf833-dac3-4bcc-82e5-b6dcf470b774
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,0,0.3240947036593912,True,False,False,False,60,False,True,False,False,0.36369379508565813,2,False,False,False,8,0.3618256111157756,35,81,8816af27-a3d5-4a12-86a3-f7bd4d829868
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,0,0.17656723373594518,False,False,False,False,86,False,True,False,False,0.40850053683057774,2,False,False,False,8,0.2672102829060987,38,84,1e64eff2-81c7-439e-9ce2-837f948bf4c8
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,0,0.36363603919712617,False,False,False,False,68,False,True,False,False,0.02663745234322812,2,False,False,False,10,0.9580331145922492,99,16,b9b07508-1d43-41d2-b69c-ba1e99211069
