Tick,Step,DateTime,AgentReturningForItem,Aggression,DelayTime,Empathy,EvacueeHasStartedMoving,ForgotAnItem,FoundDistressedAgent,FoundHelp,Health,Helping,IsConscious,IsLeader,LeaderHasReachedExit,Leadership,Mobility,ReachedDistressedAgent,ReturningWithGroupForItem,ReturningWithGroupToHelp,RiskLevel,Strength,X,Y,ID
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
0,0,2023-10-20T19:32:34.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
1,1,2023-10-20T19:32:35.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
2,2,2023-10-20T19:32:36.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
3,3,2023-10-20T19:32:37.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
4,4,2023-10-20T19:32:38.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
5,5,2023-10-20T19:32:39.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
6,6,2023-10-20T19:32:40.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
7,7,2023-10-20T19:32:41.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
7,7,2023-10-20T19:32:41.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
8,8,2023-10-20T19:32:42.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
8,8,2023-10-20T19:32:42.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
9,9,2023-10-20T19:32:43.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
9,9,2023-10-20T19:32:43.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
10,10,2023-10-20T19:32:44.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
10,10,2023-10-20T19:32:44.9059220+02:00,False,1,0,0.22981485782442546,False,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
11,11,2023-10-20T19:32:45.9059220+02:00,False,1,0,0.5790893760097244,False,False,False,False,73,False,True,False,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
11,11,2023-10-20T19:32:45.9059220+02:00,False,1,0,0.22981485782442546,True,False,False,False,54,False,True,False,False,0.33534815609233626,2,False,False,False,10,0.8799525105991904,114,21,e22fedee-adc7-4521-8f03-f062b7a2a804
12,12,2023-10-20T19:32:46.9059220+02:00,False,1,0,0.5790893760097244,True,False,False,False,73,False,True,True,False,0.9708491617457448,2,False,False,False,11,0.818504153004978,70,55,bbca751e-d620-44fa-900b-2bdc2a861e77
