Tick,Step,DateTime,LocX,LocY,X,Y,ID
29,29,2023-10-20T19:33:03.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
30,30,2023-10-20T19:33:04.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
30,30,2023-10-20T19:33:04.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
30,30,2023-10-20T19:33:04.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
30,30,2023-10-20T19:33:04.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
30,30,2023-10-20T19:33:04.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
30,30,2023-10-20T19:33:04.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
30,30,2023-10-20T19:33:04.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
30,30,2023-10-20T19:33:04.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
30,30,2023-10-20T19:33:04.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
30,30,2023-10-20T19:33:04.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
30,30,2023-10-20T19:33:04.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
30,30,2023-10-20T19:33:04.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
30,30,2023-10-20T19:33:04.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
30,30,2023-10-20T19:33:04.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
30,30,2023-10-20T19:33:04.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
30,30,2023-10-20T19:33:04.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
30,30,2023-10-20T19:33:04.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
30,30,2023-10-20T19:33:04.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
30,30,2023-10-20T19:33:04.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
30,30,2023-10-20T19:33:04.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
30,30,2023-10-20T19:33:04.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
30,30,2023-10-20T19:33:04.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
31,31,2023-10-20T19:33:05.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
31,31,2023-10-20T19:33:05.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
31,31,2023-10-20T19:33:05.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
31,31,2023-10-20T19:33:05.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
31,31,2023-10-20T19:33:05.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
31,31,2023-10-20T19:33:05.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
31,31,2023-10-20T19:33:05.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
31,31,2023-10-20T19:33:05.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
31,31,2023-10-20T19:33:05.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
31,31,2023-10-20T19:33:05.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
31,31,2023-10-20T19:33:05.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
31,31,2023-10-20T19:33:05.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
31,31,2023-10-20T19:33:05.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
31,31,2023-10-20T19:33:05.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
31,31,2023-10-20T19:33:05.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
31,31,2023-10-20T19:33:05.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
31,31,2023-10-20T19:33:05.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
31,31,2023-10-20T19:33:05.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
31,31,2023-10-20T19:33:05.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
31,31,2023-10-20T19:33:05.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
31,31,2023-10-20T19:33:05.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
31,31,2023-10-20T19:33:05.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
32,32,2023-10-20T19:33:06.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
32,32,2023-10-20T19:33:06.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
32,32,2023-10-20T19:33:06.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
32,32,2023-10-20T19:33:06.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
32,32,2023-10-20T19:33:06.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
32,32,2023-10-20T19:33:06.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
32,32,2023-10-20T19:33:06.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
32,32,2023-10-20T19:33:06.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
32,32,2023-10-20T19:33:06.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
32,32,2023-10-20T19:33:06.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
32,32,2023-10-20T19:33:06.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
32,32,2023-10-20T19:33:06.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
32,32,2023-10-20T19:33:06.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
32,32,2023-10-20T19:33:06.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
32,32,2023-10-20T19:33:06.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
32,32,2023-10-20T19:33:06.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
32,32,2023-10-20T19:33:06.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
32,32,2023-10-20T19:33:06.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
32,32,2023-10-20T19:33:06.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
32,32,2023-10-20T19:33:06.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
32,32,2023-10-20T19:33:06.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
32,32,2023-10-20T19:33:06.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
33,33,2023-10-20T19:33:07.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
33,33,2023-10-20T19:33:07.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
33,33,2023-10-20T19:33:07.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
33,33,2023-10-20T19:33:07.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
33,33,2023-10-20T19:33:07.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
33,33,2023-10-20T19:33:07.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
33,33,2023-10-20T19:33:07.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
33,33,2023-10-20T19:33:07.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
33,33,2023-10-20T19:33:07.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
33,33,2023-10-20T19:33:07.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
33,33,2023-10-20T19:33:07.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
33,33,2023-10-20T19:33:07.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
33,33,2023-10-20T19:33:07.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
33,33,2023-10-20T19:33:07.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
33,33,2023-10-20T19:33:07.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
33,33,2023-10-20T19:33:07.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
33,33,2023-10-20T19:33:07.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
33,33,2023-10-20T19:33:07.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
33,33,2023-10-20T19:33:07.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
33,33,2023-10-20T19:33:07.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
33,33,2023-10-20T19:33:07.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
33,33,2023-10-20T19:33:07.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
34,34,2023-10-20T19:33:08.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
34,34,2023-10-20T19:33:08.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
34,34,2023-10-20T19:33:08.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
34,34,2023-10-20T19:33:08.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
34,34,2023-10-20T19:33:08.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
34,34,2023-10-20T19:33:08.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
34,34,2023-10-20T19:33:08.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
34,34,2023-10-20T19:33:08.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
34,34,2023-10-20T19:33:08.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
34,34,2023-10-20T19:33:08.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
34,34,2023-10-20T19:33:08.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
34,34,2023-10-20T19:33:08.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
34,34,2023-10-20T19:33:08.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
34,34,2023-10-20T19:33:08.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
34,34,2023-10-20T19:33:08.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
34,34,2023-10-20T19:33:08.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
34,34,2023-10-20T19:33:08.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
34,34,2023-10-20T19:33:08.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
34,34,2023-10-20T19:33:08.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
34,34,2023-10-20T19:33:08.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
34,34,2023-10-20T19:33:08.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
34,34,2023-10-20T19:33:08.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
35,35,2023-10-20T19:33:09.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
35,35,2023-10-20T19:33:09.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
35,35,2023-10-20T19:33:09.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
35,35,2023-10-20T19:33:09.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
35,35,2023-10-20T19:33:09.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
35,35,2023-10-20T19:33:09.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
35,35,2023-10-20T19:33:09.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
35,35,2023-10-20T19:33:09.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
35,35,2023-10-20T19:33:09.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
35,35,2023-10-20T19:33:09.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
35,35,2023-10-20T19:33:09.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
35,35,2023-10-20T19:33:09.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
35,35,2023-10-20T19:33:09.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
35,35,2023-10-20T19:33:09.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
35,35,2023-10-20T19:33:09.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
35,35,2023-10-20T19:33:09.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
35,35,2023-10-20T19:33:09.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
35,35,2023-10-20T19:33:09.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
35,35,2023-10-20T19:33:09.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
35,35,2023-10-20T19:33:09.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
35,35,2023-10-20T19:33:09.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
35,35,2023-10-20T19:33:09.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
36,36,2023-10-20T19:33:10.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
36,36,2023-10-20T19:33:10.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
36,36,2023-10-20T19:33:10.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
36,36,2023-10-20T19:33:10.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
36,36,2023-10-20T19:33:10.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
36,36,2023-10-20T19:33:10.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
36,36,2023-10-20T19:33:10.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
36,36,2023-10-20T19:33:10.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
36,36,2023-10-20T19:33:10.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
36,36,2023-10-20T19:33:10.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
36,36,2023-10-20T19:33:10.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
36,36,2023-10-20T19:33:10.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
36,36,2023-10-20T19:33:10.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
36,36,2023-10-20T19:33:10.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
36,36,2023-10-20T19:33:10.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
36,36,2023-10-20T19:33:10.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
36,36,2023-10-20T19:33:10.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
36,36,2023-10-20T19:33:10.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
36,36,2023-10-20T19:33:10.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
36,36,2023-10-20T19:33:10.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
36,36,2023-10-20T19:33:10.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
36,36,2023-10-20T19:33:10.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
37,37,2023-10-20T19:33:11.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
37,37,2023-10-20T19:33:11.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
37,37,2023-10-20T19:33:11.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
37,37,2023-10-20T19:33:11.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
37,37,2023-10-20T19:33:11.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
37,37,2023-10-20T19:33:11.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
37,37,2023-10-20T19:33:11.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
37,37,2023-10-20T19:33:11.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
37,37,2023-10-20T19:33:11.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
37,37,2023-10-20T19:33:11.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
37,37,2023-10-20T19:33:11.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
37,37,2023-10-20T19:33:11.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
37,37,2023-10-20T19:33:11.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
37,37,2023-10-20T19:33:11.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
37,37,2023-10-20T19:33:11.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
37,37,2023-10-20T19:33:11.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
37,37,2023-10-20T19:33:11.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
37,37,2023-10-20T19:33:11.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
37,37,2023-10-20T19:33:11.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
37,37,2023-10-20T19:33:11.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
37,37,2023-10-20T19:33:11.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
37,37,2023-10-20T19:33:11.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
38,38,2023-10-20T19:33:12.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
38,38,2023-10-20T19:33:12.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
38,38,2023-10-20T19:33:12.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
38,38,2023-10-20T19:33:12.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
38,38,2023-10-20T19:33:12.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
38,38,2023-10-20T19:33:12.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
38,38,2023-10-20T19:33:12.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
38,38,2023-10-20T19:33:12.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
38,38,2023-10-20T19:33:12.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
38,38,2023-10-20T19:33:12.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
38,38,2023-10-20T19:33:12.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
38,38,2023-10-20T19:33:12.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
38,38,2023-10-20T19:33:12.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
38,38,2023-10-20T19:33:12.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
38,38,2023-10-20T19:33:12.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
38,38,2023-10-20T19:33:12.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
38,38,2023-10-20T19:33:12.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
38,38,2023-10-20T19:33:12.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
38,38,2023-10-20T19:33:12.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
38,38,2023-10-20T19:33:12.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
38,38,2023-10-20T19:33:12.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
38,38,2023-10-20T19:33:12.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
39,39,2023-10-20T19:33:13.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
39,39,2023-10-20T19:33:13.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
39,39,2023-10-20T19:33:13.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
39,39,2023-10-20T19:33:13.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
39,39,2023-10-20T19:33:13.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
39,39,2023-10-20T19:33:13.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
39,39,2023-10-20T19:33:13.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
39,39,2023-10-20T19:33:13.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
39,39,2023-10-20T19:33:13.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
39,39,2023-10-20T19:33:13.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
39,39,2023-10-20T19:33:13.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
39,39,2023-10-20T19:33:13.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
39,39,2023-10-20T19:33:13.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
39,39,2023-10-20T19:33:13.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
39,39,2023-10-20T19:33:13.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
39,39,2023-10-20T19:33:13.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
39,39,2023-10-20T19:33:13.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
39,39,2023-10-20T19:33:13.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
39,39,2023-10-20T19:33:13.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
39,39,2023-10-20T19:33:13.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
39,39,2023-10-20T19:33:13.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
39,39,2023-10-20T19:33:13.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
40,40,2023-10-20T19:33:14.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
40,40,2023-10-20T19:33:14.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
40,40,2023-10-20T19:33:14.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
40,40,2023-10-20T19:33:14.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
40,40,2023-10-20T19:33:14.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
40,40,2023-10-20T19:33:14.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
40,40,2023-10-20T19:33:14.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
40,40,2023-10-20T19:33:14.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
40,40,2023-10-20T19:33:14.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
40,40,2023-10-20T19:33:14.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
40,40,2023-10-20T19:33:14.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
